1	12	1	11
2	11	1	11
3	10	1	11
4	9	1	11
5	9	2	12
6	8	1	11
7	7	1	11
8	6	1	11
9	5	1	11
10	5	2	12
11	4	1	11
12	3	1	11
13	2	1	11
14	1	1	11
15	12	1	11
16	12	2	12
17	11	1	11
18	10	1	11
19	9	1	11
20	8	1	11
21	8	2	12
22	7	1	11
23	6	1	11
24	5	1	11
25	4	1	11
26	4	2	12
27	3	1	11
28	2	1	11
29	1	1	11
30	12	1	11
31	11	1	11
32	10	1	11
33	9	1	11
34	8	1	11
35	8	2	12
36	7	1	11
37	6	1	11
38	5	1	11
39	4	1	11
40	3	1	11
41	2	1	11
42	1	1	11
43	1	2	12
44	12	1	11
45	11	1	11
46	10	1	11
47	10	2	12
48	9	1	11
49	8	1	11
50	7	1	11
51	6	1	11
52	5	1	11
53	4	1	11
54	4	2	12
55	3	1	11
56	2	1	11
57	1	1	11
58	12	1	11
59	11	1	11
60	10	1	11
61	9	1	11
62	8	1	11
63	7	1	11
64	6	1	11
65	5	1	11
66	4	1	11
67	3	1	11
68	2	1	11
69	2	2	12
70	1	1	11
71	12	1	11
72	11	1	11
73	10	1	11
74	9	1	11
75	8	1	11
76	7	1	11
77	6	1	11
78	5	1	11
79	4	1	11
80	3	1	11
81	2	1	11
82	2	2	12
83	1	1	11
84	12	1	11
85	11	1	11
86	10	1	11
87	9	1	11
88	8	1	11
89	7	1	11
90	6	1	11
91	6	2	12
92	5	1	11
93	4	1	11
94	3	1	11
95	2	1	11
96	1	1	11
97	12	1	11
98	11	1	11
99	10	1	11
100	9	1	11
101	8	1	11
102	7	1	11
103	6	1	11
104	6	2	12
105	5	1	11
106	4	1	11
107	3	1	11
108	2	1	11
109	1	1	11
110	12	1	11
111	11	1	11
112	10	1	11
113	9	1	11
114	8	1	11
115	7	1	11
116	6	1	11
117	5	1	11
118	4	1	11
119	3	1	11
120	3	2	12
121	2	1	11
122	1	1	11
123	12	1	11
124	11	1	11
125	10	1	11
126	9	1	11
127	8	1	11
128	7	1	11
129	6	1	11
130	5	1	11
131	4	1	11
132	3	1	11
133	3	2	12
134	2	1	11
135	1	1	11
136	12	1	11
137	12	2	12
138	11	1	11
139	10	1	11
140	10	2	12
141	9	1	11
142	8	1	11
143	7	1	11
144	6	1	11
145	6	2	12
146	5	1	11
147	4	1	11
148	3	1	11
149	2	1	11
150	1	1	11
151	1	2	12
152	12	1	11
153	11	1	11
154	10	1	11
155	9	1	11
156	8	1	11
157	7	1	11
158	6	1	11
159	5	1	11
160	5	2	12
161	4	1	11
162	3	1	11
163	2	1	11
164	1	1	11
165	1	2	12
166	12	1	11
167	11	1	11
168	10	1	11
169	9	1	11
170	8	1	11
171	7	1	11
172	6	1	11
173	5	1	11
174	4	1	11
175	3	1	11
176	2	1	11
177	1	1	11
178	12	1	11
179	11	1	11
180	10	1	11
181	9	1	11
182	8	1	11
183	7	1	11
184	6	1	11
185	5	1	11
186	4	1	11
187	3	1	11
188	2	1	11
189	1	1	11
190	12	1	11
191	12	2	12
192	11	1	11
193	10	1	11
194	9	1	11
195	8	1	11
196	7	1	11
197	6	1	11
198	5	1	11
199	4	1	11
200	3	1	11
201	2	1	11
202	2	2	12
203	1	1	11
204	12	1	11
205	11	1	11
206	10	1	11
207	9	1	11
208	8	1	11
209	7	1	11
210	6	1	11
211	5	1	11
212	4	1	11
213	3	1	11
214	2	1	11
215	1	1	11
216	12	1	11
217	12	2	12
218	11	1	11
219	10	1	11
220	9	1	11
221	9	2	12
222	8	1	11
223	7	1	11
224	6	1	11
225	6	2	12
226	5	1	11
227	4	1	11
228	3	1	11
229	2	1	11
230	2	2	12
231	1	1	11
232	12	1	11
233	11	1	11
234	10	1	11
235	9	1	11
236	9	2	12
237	8	1	11
238	7	1	11
239	6	1	11
240	6	2	12
241	5	1	11
242	4	1	11
243	3	1	11
244	3	2	12
245	2	1	11
246	1	1	11
247	12	1	11
248	11	1	11
249	10	1	11
250	9	1	11
251	8	1	11
252	7	1	11
253	6	1	11
254	5	1	11
255	4	1	11
256	3	1	11
257	2	1	11
258	1	1	11
259	12	1	11
260	11	1	11
261	11	2	12
262	10	1	11
263	9	1	11
264	8	1	11
265	8	2	12
266	7	1	11
267	6	1	11
268	5	1	11
269	4	1	11
270	3	1	11
271	2	1	11
272	1	1	11
273	12	1	11
274	11	1	11
275	10	1	11
276	10	2	12
277	9	1	11
278	8	1	11
279	7	1	11
280	7	2	12
281	6	1	11
282	5	1	11
283	4	1	11
284	3	1	11
285	2	1	11
286	1	1	11
287	12	1	11
288	11	1	11
289	10	1	11
290	9	1	11
291	8	1	11
292	7	1	11
293	7	2	12
294	6	1	11
295	5	1	11
296	4	1	11
297	3	1	11
298	3	2	12
299	2	1	11
300	1	1	11
301	12	1	11
302	12	2	12
303	11	1	11
304	10	1	11
305	9	1	11
306	8	1	11
307	8	2	12
308	7	1	11
309	6	1	11
310	5	1	11
311	4	1	11
312	3	1	11
313	3	2	12
314	2	1	11
315	1	1	11
316	12	1	11
317	11	1	11
318	10	1	11
319	9	1	11
320	8	1	11
321	7	1	11
322	7	2	12
323	6	1	11
324	5	1	11
325	4	1	11
326	4	2	12
327	3	1	11
328	2	1	11
329	1	1	11
330	12	1	11
331	11	1	11
332	10	1	11
333	9	1	11
334	8	1	11
335	7	1	11
336	6	1	11
337	5	1	11
338	4	1	11
339	3	1	11
340	2	1	11
341	1	1	11
342	12	1	11
343	11	1	11
344	10	1	11
345	9	1	11
346	8	1	11
347	7	1	11
348	6	1	11
349	5	1	11
350	5	2	12
351	4	1	11
352	3	1	11
353	2	1	11
354	1	1	11
355	1	2	12
356	12	1	11
357	11	1	11
358	10	1	11
359	9	1	11
360	9	2	12
361	8	1	11
362	7	1	11
363	6	1	11
364	5	1	11
365	4	1	11
366	3	1	11
367	2	1	11
368	1	1	11
369	12	1	11
370	11	1	11
371	10	1	11
372	9	1	11
373	8	1	11
374	7	1	11
375	6	1	11
376	5	1	11
377	4	1	11
378	3	1	11
379	2	1	11
380	1	1	11
381	12	1	11
382	12	2	12
383	11	1	11
384	10	1	11
385	9	1	11
386	8	1	11
387	7	1	11
388	7	2	12
389	6	1	11
390	5	1	11
391	4	1	11
392	3	1	11
393	2	1	11
394	1	1	11
395	12	1	11
396	11	1	11
397	11	2	12
398	10	1	11
399	9	1	11
400	8	1	11
401	8	2	12
402	7	1	11
403	6	1	11
404	5	1	11
405	4	1	11
406	3	1	11
407	2	1	11
408	1	1	11
409	12	1	11
410	11	1	11
411	10	1	11
412	10	2	12
413	9	1	11
414	8	1	11
415	7	1	11
416	6	1	11
417	5	1	11
418	4	1	11
419	3	1	11
420	2	1	11
421	1	1	11
422	12	1	11
423	11	1	11
424	10	1	11
425	9	1	11
426	8	1	11
427	7	1	11
428	6	1	11
429	6	2	12
430	5	1	11
431	4	1	11
432	3	1	11
433	2	1	11
434	1	1	11
435	12	1	11
436	11	1	11
437	10	1	11
438	9	1	11
439	8	1	11
440	7	1	11
441	6	1	11
442	5	1	11
443	4	1	11
444	3	1	11
445	3	2	12
446	2	1	11
447	1	1	11
448	12	1	11
449	11	1	11
450	11	2	12
451	10	1	11
452	9	1	11
453	8	1	11
454	7	1	11
455	6	1	11
456	5	1	11
457	4	1	11
458	3	1	11
459	2	1	11
460	1	1	11
461	1	2	12
462	12	1	11
463	11	1	11
464	10	1	11
465	9	1	11
466	8	1	11
467	7	1	11
468	6	1	11
469	5	1	11
470	4	1	11
471	3	1	11
472	2	1	11
473	1	1	11
474	12	1	11
475	11	1	11
476	10	1	11
477	10	2	12
478	9	1	11
479	8	1	11
480	7	1	11
481	6	1	11
482	5	1	11
483	4	1	11
484	3	1	11
485	2	1	11
486	2	2	12
487	1	1	11
488	12	1	11
489	11	1	11
490	11	2	12
491	10	1	11
492	9	1	11
493	8	1	11
494	7	1	11
495	6	1	11
496	5	1	11
497	5	2	12
498	4	1	11
499	3	1	11
500	2	1	11
501	1	1	11
502	12	1	11
503	11	1	11
504	10	1	11
505	9	1	11
506	8	1	11
507	7	1	11
508	6	1	11
509	5	1	11
510	5	2	12
511	4	1	11
512	3	1	11
513	2	1	11
514	2	2	12
515	1	1	11
516	12	1	11
517	11	1	11
518	10	1	11
519	9	1	11
520	8	1	11
521	8	2	12
522	7	1	11
523	6	1	11
524	5	1	11
525	4	1	11
526	3	1	11
527	2	1	11
528	1	1	11
529	12	1	11
530	11	1	11
531	10	1	11
532	9	1	11
533	8	1	11
534	7	1	11
535	6	1	11
536	5	1	11
537	4	1	11
538	4	2	12
539	3	1	11
540	2	1	11
541	1	1	11
542	12	1	11
543	11	1	11
544	10	1	11
545	9	1	11
546	8	1	11
547	7	1	11
548	6	1	11
549	5	1	11
550	4	1	11
551	3	1	11
552	2	1	11
553	1	1	11
554	12	1	11
555	11	1	11
556	10	1	11
557	9	1	11
558	8	1	11
559	7	1	11
560	6	1	11
561	5	1	11
562	4	1	11
563	3	1	11
564	3	2	12
565	2	1	11
566	1	1	11
567	12	1	11
568	11	1	11
569	11	2	12
570	10	1	11
571	9	1	11
572	8	1	11
573	7	1	11
574	7	2	12
575	6	1	11
576	5	1	11
577	4	1	11
578	3	1	11
579	2	1	11
580	1	1	11
581	12	1	11
582	11	1	11
583	10	1	11
584	10	2	12
585	9	1	11
586	8	1	11
587	7	1	11
588	6	1	11
589	5	1	11
590	4	1	11
591	3	1	11
592	2	1	11
593	1	1	11
594	12	1	11
595	11	1	11
596	10	1	11
597	9	1	11
598	8	1	11
599	7	1	11
600	6	1	11
601	5	1	11
602	4	1	11
603	3	1	11
604	2	1	11
605	1	1	11
606	12	1	11
607	11	1	11
608	11	2	12
609	10	1	11
610	9	1	11
611	8	1	11
612	7	1	11
613	7	2	12
614	6	1	11
615	5	1	11
616	4	1	11
617	4	2	12
618	3	1	11
619	2	1	11
620	1	1	11
621	12	1	11
622	11	1	11
623	10	1	11
624	9	1	11
625	9	2	12
626	8	1	11
627	7	1	11
628	6	1	11
629	5	1	11
630	4	1	11
631	3	1	11
632	2	1	11
633	2	2	12
634	1	1	11
635	12	1	11
636	11	1	11
637	10	1	11
638	9	1	11
639	8	1	11
640	7	1	11
641	6	1	11
642	5	1	11
643	5	2	12
644	4	1	11
645	3	1	11
646	2	1	11
647	1	1	11
648	1	2	12
649	12	1	11
650	11	1	11
651	10	1	11
652	9	1	11
653	8	1	11
654	7	1	11
655	6	1	11
656	5	1	11
657	4	1	11
658	4	2	12
659	3	1	11
660	2	1	11
661	1	1	11
662	12	1	11
663	11	1	11
664	10	1	11
665	9	1	11
666	9	2	12
667	8	1	11
668	7	1	11
669	6	1	11
670	5	1	11
671	4	1	11
672	3	1	11
673	2	1	11
674	1	1	11
675	12	1	11
676	11	1	11
677	10	1	11
678	10	2	12
679	9	1	11
680	8	1	11
