1	12	1	11
2	11	1	11
3	10	1	11
4	9	1	11
5	8	1	11
6	7	1	11
7	6	1	11
8	5	1	11
9	5	2	12
10	4	1	11
11	3	1	11
12	2	1	11
13	1	1	11
14	12	1	11
15	11	1	11
16	10	1	11
17	9	1	11
18	8	1	11
19	7	1	11
20	6	1	11
21	5	1	11
22	4	1	11
23	4	2	12
24	3	1	11
25	2	1	11
26	1	1	11
27	12	1	11
28	12	2	12
29	11	1	11
30	10	1	11
31	9	1	11
32	8	1	11
33	8	2	12
34	7	1	11
35	6	1	11
36	5	1	11
37	4	1	11
38	3	1	11
39	2	1	11
40	1	1	11
41	12	1	11
42	11	1	11
43	10	1	11
44	9	1	11
45	8	1	11
46	7	1	11
47	6	1	11
48	5	1	11
49	4	1	11
50	3	1	11
51	2	1	11
52	1	1	11
53	12	1	11
54	11	1	11
55	10	1	11
56	9	1	11
57	8	1	11
58	7	1	11
59	6	1	11
60	5	1	11
61	5	2	12
62	4	1	11
63	3	1	11
64	2	1	11
65	1	1	11
66	12	1	11
67	11	1	11
68	10	1	11
69	9	1	11
70	8	1	11
71	7	1	11
72	6	1	11
73	5	1	11
74	4	1	11
75	3	1	11
76	3	2	12
77	2	1	11
78	1	1	11
79	12	1	11
80	11	1	11
81	10	1	11
82	9	1	11
83	8	1	11
84	7	1	11
85	6	1	11
86	6	2	12
87	5	1	11
88	4	1	11
89	3	1	11
90	2	1	11
91	1	1	11
92	12	1	11
93	11	1	11
94	10	1	11
95	10	2	12
96	9	1	11
97	8	1	11
98	7	1	11
99	6	1	11
100	5	1	11
101	4	1	11
102	3	1	11
103	2	1	11
104	1	1	11
105	12	1	11
106	11	1	11
107	10	1	11
108	9	1	11
109	9	2	12
110	8	1	11
111	7	1	11
112	6	1	11
113	5	1	11
114	4	1	11
115	3	1	11
116	2	1	11
117	1	1	11
118	1	2	12
119	12	1	11
120	11	1	11
121	10	1	11
122	9	1	11
123	8	1	11
124	8	2	12
125	7	1	11
126	6	1	11
127	5	1	11
128	4	1	11
129	3	1	11
130	3	2	12
131	2	1	11
132	1	1	11
133	12	1	11
134	11	1	11
135	10	1	11
136	9	1	11
137	8	1	11
138	7	1	11
139	6	1	11
140	6	2	12
141	5	1	11
142	4	1	11
143	3	1	11
144	2	1	11
145	1	1	11
146	12	1	11
147	11	1	11
148	10	1	11
149	10	2	12
150	9	1	11
151	8	1	11
152	8	2	12
153	7	1	11
154	6	1	11
155	5	1	11
156	4	1	11
157	3	1	11
158	2	1	11
159	2	2	12
160	1	1	11
161	12	1	11
162	11	1	11
163	11	2	12
164	10	1	11
165	9	1	11
166	8	1	11
167	7	1	11
168	6	1	11
169	5	1	11
170	4	1	11
171	3	1	11
172	2	1	11
173	2	2	12
174	1	1	11
175	12	1	11
176	11	1	11
177	10	1	11
178	10	2	12
179	9	1	11
180	8	1	11
181	7	1	11
182	6	1	11
183	5	1	11
184	5	2	12
185	4	1	11
186	3	1	11
187	2	1	11
188	2	2	12
189	1	1	11
190	12	1	11
191	11	1	11
192	10	1	11
193	9	1	11
194	8	1	11
195	7	1	11
196	6	1	11
197	5	1	11
198	4	1	11
199	3	1	11
200	2	1	11
201	1	1	11
202	12	1	11
203	11	1	11
204	11	2	12
205	10	1	11
206	9	1	11
207	8	1	11
208	7	1	11
209	6	1	11
210	5	1	11
211	4	1	11
212	3	1	11
213	2	1	11
214	1	1	11
215	12	1	11
216	11	1	11
217	10	1	11
218	9	1	11
219	8	1	11
220	7	1	11
221	7	2	12
222	6	1	11
223	5	1	11
224	4	1	11
225	3	1	11
226	2	1	11
227	1	1	11
228	1	2	12
229	12	1	11
230	11	1	11
231	10	1	11
232	10	2	12
233	9	1	11
234	8	1	11
235	7	1	11
236	6	1	11
237	6	2	12
238	5	1	11
239	4	1	11
240	3	1	11
241	2	1	11
242	1	1	11
243	1	2	12
244	12	1	11
245	11	1	11
246	10	1	11
247	9	1	11
248	8	1	11
249	7	1	11
250	6	1	11
251	5	1	11
252	4	1	11
253	3	1	11
254	2	1	11
255	2	2	12
256	1	1	11
257	12	1	11
258	11	1	11
259	10	1	11
260	9	1	11
261	8	1	11
262	8	2	12
263	7	1	11
264	6	1	11
265	5	1	11
266	4	1	11
267	4	2	12
268	3	1	11
269	2	1	11
270	1	1	11
271	12	1	11
272	11	1	11
273	10	1	11
274	9	1	11
275	8	1	11
276	7	1	11
277	7	2	12
278	6	1	11
279	5	1	11
280	4	1	11
281	3	1	11
282	3	2	12
283	2	1	11
284	1	1	11
285	12	1	11
286	11	1	11
287	10	1	11
288	9	1	11
289	8	1	11
290	7	1	11
291	6	1	11
292	5	1	11
293	5	2	12
294	4	1	11
295	3	1	11
296	2	1	11
297	1	1	11
298	12	1	11
299	12	2	12
300	11	1	11
301	10	1	11
302	9	1	11
303	8	1	11
304	7	1	11
305	6	1	11
306	5	1	11
307	4	1	11
308	4	2	12
309	3	1	11
310	2	1	11
311	1	1	11
312	12	1	11
313	12	2	12
314	11	1	11
315	10	1	11
316	9	1	11
317	9	2	12
318	8	1	11
319	7	1	11
320	6	1	11
321	5	1	11
322	4	1	11
323	3	1	11
324	2	1	11
325	1	1	11
326	1	2	12
327	12	1	11
328	11	1	11
329	10	1	11
330	9	1	11
331	8	1	11
332	7	1	11
333	6	1	11
334	5	1	11
335	4	1	11
336	3	1	11
337	2	1	11
338	1	1	11
339	1	2	12
340	12	1	11
341	11	1	11
342	10	1	11
343	9	1	11
344	8	1	11
345	7	1	11
346	6	1	11
347	5	1	11
348	4	1	11
349	3	1	11
350	3	2	12
351	2	1	11
352	1	1	11
353	12	1	11
354	11	1	11
355	10	1	11
356	9	1	11
357	9	2	12
358	8	1	11
359	7	1	11
360	6	1	11
361	5	1	11
362	4	1	11
363	3	1	11
364	2	1	11
365	2	2	12
366	1	1	11
367	12	1	11
368	11	1	11
369	11	2	12
370	10	1	11
371	9	1	11
372	8	1	11
373	7	1	11
374	7	2	12
375	6	1	11
376	5	1	11
377	4	1	11
378	3	1	11
379	2	1	11
380	1	1	11
381	12	1	11
382	11	1	11
383	10	1	11
384	10	2	12
385	9	1	11
386	8	1	11
387	7	1	11
388	6	1	11
389	5	1	11
390	4	1	11
391	4	2	12
392	3	1	11
393	2	1	11
394	1	1	11
395	12	1	11
396	12	2	12
397	11	1	11
398	10	1	11
399	9	1	11
400	8	1	11
401	7	1	11
402	6	1	11
403	5	1	11
404	4	1	11
405	3	1	11
406	2	1	11
407	1	1	11
408	12	1	11
409	11	1	11
410	10	1	11
411	9	1	11
412	9	2	12
413	8	1	11
414	7	1	11
415	6	1	11
416	5	1	11
417	4	1	11
418	3	1	11
419	2	1	11
420	1	1	11
421	12	1	11
422	11	1	11
423	10	1	11
424	9	1	11
425	8	1	11
426	7	1	11
427	7	2	12
428	6	1	11
429	5	1	11
430	4	1	11
431	3	1	11
432	2	1	11
433	1	1	11
434	12	1	11
435	11	1	11
436	11	2	12
437	10	1	11
438	9	1	11
439	8	1	11
440	7	1	11
441	6	1	11
442	5	1	11
443	4	1	11
444	3	1	11
445	2	1	11
446	2	2	12
447	1	1	11
448	12	1	11
449	11	1	11
450	10	1	11
451	9	1	11
452	8	1	11
453	7	1	11
454	6	1	11
455	5	1	11
456	4	1	11
457	3	1	11
458	2	1	11
459	1	1	11
460	12	1	11
461	11	1	11
462	10	1	11
463	9	1	11
464	8	1	11
465	8	2	12
466	7	1	11
467	6	1	11
468	5	1	11
469	4	1	11
470	3	1	11
471	2	1	11
472	1	1	11
473	12	1	11
474	11	1	11
475	10	1	11
476	9	1	11
477	8	1	11
478	7	1	11
479	6	1	11
480	6	2	12
481	5	1	11
482	4	1	11
483	3	1	11
484	2	1	11
485	1	1	11
486	12	1	11
487	12	2	12
488	11	1	11
489	10	1	11
490	9	1	11
491	8	1	11
492	7	1	11
493	6	1	11
494	5	1	11
495	4	1	11
496	4	2	12
497	3	1	11
498	2	1	11
499	1	1	11
500	12	1	11
501	11	1	11
502	10	1	11
503	9	1	11
504	8	1	11
505	7	1	11
506	6	1	11
507	5	1	11
508	4	1	11
509	3	1	11
510	2	1	11
511	1	1	11
512	12	1	11
513	11	1	11
514	10	1	11
515	9	1	11
516	8	1	11
517	7	1	11
518	6	1	11
519	6	2	12
520	5	1	11
521	4	1	11
522	3	1	11
523	2	1	11
524	1	1	11
525	12	1	11
526	11	1	11
527	10	1	11
528	9	1	11
529	8	1	11
530	7	1	11
531	6	1	11
532	5	1	11
533	4	1	11
534	4	2	12
535	3	1	11
536	2	1	11
537	1	1	11
538	12	1	11
539	11	1	11
540	10	1	11
541	9	1	11
542	8	1	11
543	8	2	12
544	7	1	11
545	6	1	11
546	5	1	11
547	4	1	11
548	3	1	11
549	2	1	11
550	1	1	11
551	12	1	11
552	11	1	11
553	10	1	11
554	9	1	11
555	8	1	11
556	7	1	11
557	7	2	12
558	6	1	11
559	5	1	11
560	4	1	11
561	3	1	11
562	3	2	12
563	2	1	11
564	1	1	11
565	12	1	11
566	11	1	11
567	10	1	11
568	10	2	12
569	9	1	11
570	8	1	11
571	7	1	11
572	6	1	11
573	5	1	11
574	5	2	12
575	4	1	11
576	3	1	11
577	2	1	11
578	1	1	11
579	12	1	11
580	11	1	11
581	10	1	11
582	9	1	11
583	9	2	12
584	8	1	11
585	7	1	11
586	6	1	11
587	6	2	12
588	5	1	11
589	4	1	11
590	3	1	11
591	2	1	11
592	1	1	11
593	12	1	11
594	11	1	11
595	11	2	12
596	10	1	11
597	9	1	11
598	8	1	11
599	7	1	11
600	6	1	11
601	5	1	11
602	4	1	11
603	3	1	11
604	2	1	11
605	1	1	11
606	12	1	11
607	11	1	11
608	10	1	11
609	9	1	11
610	8	1	11
611	7	1	11
612	6	1	11
613	5	1	11
614	4	1	11
615	3	1	11
616	3	2	12
617	2	1	11
618	1	1	11
619	12	1	11
620	11	1	11
621	10	1	11
622	9	1	11
623	8	1	11
624	7	1	11
625	7	2	12
626	6	1	11
627	5	1	11
628	4	1	11
629	3	1	11
630	3	2	12
631	2	1	11
632	1	1	11
633	12	1	11
634	11	1	11
635	11	2	12
636	10	1	11
637	9	1	11
638	8	1	11
639	7	1	11
640	6	1	11
641	5	1	11
642	4	1	11
643	3	1	11
644	2	1	11
645	1	1	11
646	1	2	12
647	12	1	11
648	11	1	11
649	10	1	11
650	9	1	11
651	9	2	12
652	8	1	11
653	7	1	11
654	6	1	11
655	5	1	11
656	5	2	12
657	4	1	11
658	3	1	11
659	2	1	11
660	2	2	12
661	1	1	11
662	12	1	11
663	11	1	11
664	10	1	11
665	10	2	12
666	9	1	11
667	8	1	11
668	7	1	11
669	6	1	11
670	5	1	11
671	4	1	11
672	3	1	11
673	2	1	11
674	1	1	11
675	12	1	11
676	12	2	12
677	11	1	11
678	10	1	11
679	9	1	11
680	8	1	11
