1	12	1	21
2	11	1	21
3	10	1	21
4	9	1	21
5	8	1	21
6	7	1	21
7	6	1	21
8	5	1	21
9	4	1	21
10	5	2	22
11	4	1	21
12	3	1	21
13	2	1	21
14	1	1	21
15	12	1	21
16	11	1	21
17	10	1	21
18	9	1	21
19	10	2	22
20	9	1	21
21	8	1	21
22	7	1	21
23	6	1	21
24	5	1	21
25	4	1	21
26	3	1	21
27	2	1	21
28	3	2	22
29	2	1	21
30	1	1	21
31	12	1	21
32	11	1	21
33	10	1	21
34	9	1	21
35	8	1	21
36	9	2	22
37	8	1	21
38	7	1	21
39	6	1	21
40	5	1	21
41	4	1	21
42	3	1	21
43	2	1	21
44	1	1	21
45	12	1	21
46	11	1	21
47	10	1	21
48	9	1	21
49	8	1	21
50	7	1	21
51	8	2	22
52	7	1	21
53	6	1	21
54	5	1	21
55	6	2	22
56	5	1	21
57	4	1	21
58	3	1	21
59	2	1	21
60	3	2	22
61	2	1	21
62	1	1	21
63	12	1	21
64	11	1	21
65	10	1	21
66	9	1	21
67	8	1	21
68	7	1	21
69	6	1	21
70	5	1	21
71	4	1	21
72	3	1	21
73	2	1	21
74	1	1	21
75	12	1	21
76	11	1	21
77	10	1	21
78	9	1	21
79	8	1	21
80	7	1	21
81	6	1	21
82	5	1	21
83	4	1	21
84	3	1	21
85	2	1	21
86	1	1	21
87	12	1	21
88	11	1	21
89	10	1	21
90	9	1	21
91	8	1	21
92	9	2	22
93	8	1	21
94	7	1	21
95	6	1	21
96	5	1	21
97	6	2	22
98	5	1	21
99	4	1	21
100	3	1	21
101	2	1	21
102	1	1	21
103	12	1	21
104	11	1	21
105	10	1	21
106	9	1	21
107	10	2	22
108	9	1	21
109	8	1	21
110	7	1	21
111	6	1	21
112	5	1	21
113	4	1	21
114	3	1	21
115	2	1	21
116	3	2	22
117	2	1	21
118	1	1	21
119	12	1	21
120	11	1	21
121	12	2	22
122	11	1	21
123	10	1	21
124	9	1	21
125	8	1	21
126	7	1	21
127	6	1	21
128	5	1	21
129	4	1	21
130	3	1	21
131	2	1	21
132	1	1	21
133	12	1	21
134	11	1	21
135	10	1	21
136	9	1	21
137	8	1	21
138	7	1	21
139	8	2	22
140	7	1	21
141	6	1	21
142	5	1	21
143	4	1	21
144	5	2	22
145	4	1	21
146	3	1	21
147	2	1	21
148	1	1	21
149	12	1	21
150	11	1	21
151	10	1	21
152	9	1	21
153	8	1	21
154	7	1	21
155	6	1	21
156	7	2	22
157	6	1	21
158	5	1	21
159	4	1	21
160	3	1	21
161	2	1	21
162	1	1	21
163	12	1	21
164	11	1	21
165	10	1	21
166	11	2	22
167	10	1	21
168	9	1	21
169	8	1	21
170	7	1	21
171	8	2	22
172	7	1	21
173	6	1	21
174	5	1	21
175	6	2	22
176	5	1	21
177	4	1	21
178	3	1	21
179	4	2	22
180	3	1	21
181	2	1	21
182	1	1	21
183	2	2	22
184	1	1	21
185	12	1	21
186	11	1	21
187	10	1	21
188	9	1	21
189	8	1	21
190	7	1	21
191	6	1	21
192	7	2	22
193	6	1	21
194	5	1	21
195	4	1	21
196	3	1	21
197	2	1	21
198	1	1	21
199	12	1	21
200	11	1	21
201	10	1	21
202	9	1	21
203	8	1	21
204	7	1	21
205	6	1	21
206	7	2	22
207	6	1	21
208	5	1	21
209	4	1	21
210	3	1	21
211	2	1	21
212	3	2	22
213	2	1	21
214	1	1	21
215	12	1	21
216	11	1	21
217	10	1	21
218	9	1	21
219	8	1	21
220	7	1	21
221	6	1	21
222	7	2	22
223	6	1	21
224	5	1	21
225	4	1	21
226	3	1	21
227	2	1	21
228	1	1	21
229	2	2	22
230	1	1	21
231	12	1	21
232	11	1	21
233	10	1	21
234	9	1	21
235	8	1	21
236	7	1	21
237	6	1	21
238	5	1	21
239	4	1	21
240	3	1	21
241	2	1	21
242	1	1	21
243	12	1	21
244	11	1	21
245	10	1	21
246	9	1	21
247	8	1	21
248	7	1	21
249	6	1	21
250	5	1	21
251	4	1	21
252	3	1	21
253	2	1	21
254	1	1	21
255	12	1	21
256	11	1	21
257	10	1	21
258	11	2	22
259	10	1	21
260	9	1	21
261	8	1	21
262	7	1	21
263	6	1	21
264	5	1	21
265	4	1	21
266	3	1	21
267	2	1	21
268	1	1	21
269	2	2	22
270	1	1	21
271	12	1	21
272	11	1	21
273	12	2	22
274	11	1	21
275	10	1	21
276	9	1	21
277	8	1	21
278	7	1	21
279	6	1	21
280	5	1	21
281	4	1	21
282	3	1	21
283	4	2	22
284	3	1	21
285	2	1	21
286	1	1	21
287	12	1	21
288	11	1	21
289	10	1	21
290	9	1	21
291	8	1	21
292	7	1	21
293	8	2	22
294	7	1	21
295	6	1	21
296	5	1	21
297	4	1	21
298	3	1	21
299	2	1	21
300	1	1	21
301	12	1	21
302	1	2	22
303	12	1	21
304	11	1	21
305	10	1	21
306	9	1	21
307	8	1	21
308	9	2	22
309	8	1	21
310	7	1	21
311	6	1	21
312	5	1	21
313	4	1	21
314	3	1	21
315	2	1	21
316	3	2	22
317	2	1	21
318	1	1	21
319	12	1	21
320	11	1	21
321	10	1	21
322	9	1	21
323	8	1	21
324	7	1	21
325	6	1	21
326	5	1	21
327	6	2	22
328	5	1	21
329	4	1	21
330	3	1	21
331	2	1	21
332	1	1	21
333	12	1	21
334	1	2	22
335	12	1	21
336	11	1	21
337	10	1	21
338	9	1	21
339	8	1	21
340	7	1	21
341	6	1	21
342	5	1	21
343	4	1	21
344	3	1	21
345	2	1	21
346	1	1	21
347	12	1	21
348	11	1	21
349	10	1	21
350	11	2	22
351	10	1	21
352	9	1	21
353	8	1	21
354	7	1	21
355	6	1	21
356	5	1	21
357	6	2	22
358	5	1	21
359	4	1	21
360	3	1	21
361	2	1	21
362	1	1	21
363	12	1	21
364	11	1	21
365	12	2	22
366	11	1	21
367	10	1	21
368	9	1	21
369	10	2	22
370	9	1	21
371	8	1	21
372	7	1	21
373	6	1	21
374	5	1	21
375	4	1	21
376	3	1	21
377	4	2	22
378	3	1	21
379	2	1	21
380	1	1	21
381	12	1	21
382	11	1	21
383	10	1	21
384	9	1	21
385	8	1	21
386	7	1	21
387	6	1	21
388	5	1	21
389	4	1	21
390	3	1	21
391	2	1	21
392	1	1	21
393	2	2	22
394	1	1	21
395	12	1	21
396	11	1	21
397	10	1	21
398	9	1	21
399	10	2	22
400	9	1	21
401	8	1	21
402	7	1	21
403	6	1	21
404	5	1	21
405	4	1	21
406	3	1	21
407	2	1	21
408	1	1	21
409	12	1	21
410	11	1	21
411	10	1	21
412	9	1	21
413	8	1	21
414	7	1	21
415	8	2	22
416	7	1	21
417	6	1	21
418	5	1	21
419	4	1	21
420	3	1	21
421	2	1	21
422	1	1	21
423	12	1	21
424	1	2	22
425	12	1	21
426	11	1	21
427	10	1	21
428	9	1	21
429	8	1	21
430	7	1	21
431	6	1	21
432	5	1	21
433	4	1	21
434	3	1	21
435	2	1	21
436	1	1	21
437	12	1	21
438	1	2	22
439	12	1	21
440	11	1	21
441	10	1	21
442	11	2	22
443	10	1	21
444	9	1	21
445	8	1	21
446	9	2	22
447	8	1	21
448	7	1	21
449	6	1	21
450	5	1	21
451	6	2	22
452	5	1	21
